"","tile_name","mean_seasonality_1981_2010","mean_seasonality_1981_2010_degrees","mean_seasonality_1981_2010_2pd"
"99490","NZ2197",3691.25,3.69125,3.69
"99491","NZ2198",3686.25,3.68625,3.69
"99492","NZ2199",3673.4,3.6734,3.67
"99493","NZ2200",4259.2,4.2592,4.26
"99494","NZ2201",4251.8,4.2518,4.25
"99495","NZ2202",4248.33333333333,4.24833333333333,4.25
"99496","NZ2203",4246,4.246,4.25
"99497","NZ2204",4244.33333333333,4.24433333333333,4.24
"99498","NZ2205",4239.8,4.2398,4.24
"99499","NZ2206",4238.16666666667,4.23816666666667,4.24
"99500","NZ2207",4248.14285714286,4.24814285714286,4.25
"99501","NZ2208",4248.16666666667,4.24816666666667,4.25
"99502","NZ2209",4249.83333333333,4.24983333333333,4.25
"99503","NZ2210",4247.83333333333,4.24783333333333,4.25
"99504","NZ2211",4243.75,4.24375,4.24
"99505","NZ2212",4248,4.248,4.25
"99506","NZ2213",4245.8,4.2458,4.25
"99507","NZ2214",4248.25,4.24825,4.25
"99508","NZ2215",4253.4,4.2534,4.25
"99509","NZ2216",4248.5,4.2485,4.25
"99510","NZ2217",4243,4.243,4.24
"99511","NZ2218",4237.2,4.2372,4.24
"99512","NZ2219",4229.5,4.2295,4.23
"99513","NZ2220",4209.4,4.2094,4.21
"99514","NZ2221",4196.5,4.1965,4.2
"99515","NZ2222",4190.5,4.1905,4.19
"99516","NZ2223",4195,4.195,4.2
"99517","NZ2224",4193,4.193,4.19
"99518","NZ2225",4181.25,4.18125,4.18
"99519","NZ2226",4179.16666666667,4.17916666666667,4.18
"99520","NZ2227",4179,4.179,4.18
"99521","NZ2228",4180.2,4.1802,4.18
"99522","NZ2229",4175,4.175,4.18
"99523","NZ2230",4173.75,4.17375,4.17
"99524","NZ2231",4179.16666666667,4.17916666666667,4.18
"99525","NZ2232",4174.42857142857,4.17442857142857,4.17
"99526","NZ2233",4168.2,4.1682,4.17
"99527","NZ2234",4171.16666666667,4.17116666666667,4.17
"99528","NZ2235",4177.2,4.1772,4.18
"99529","NZ2236",4173.66666666667,4.17366666666667,4.17
"99530","NZ2237",4159.66666666667,4.15966666666667,4.16
"99531","NZ2238",4154.16666666667,4.15416666666667,4.15
"99532","NZ2239",4140.4,4.1404,4.14
"99533","NZ2240",4136.5,4.1365,4.14
"99534","NZ2241",4142.4,4.1424,4.14
"99535","NZ2242",4150.5,4.1505,4.15
"99536","NZ2243",4134.25,4.13425,4.13
"99537","NZ2244",4136,4.136,4.14
"99538","NZ2245",4141.75,4.14175,4.14
"99539","NZ2246",4127.8,4.1278,4.13
"99540","NZ2247",4129,4.129,4.13
"99541","NZ2248",4134.5,4.1345,4.13
"99542","NZ2249",4145.4,4.1454,4.15
"99543","NZ2250",4143.66666666667,4.14366666666667,4.14
"99544","NZ2251",4142.6,4.1426,4.14
"99545","NZ2252",4148,4.148,4.15
"99546","NZ2253",4156.6,4.1566,4.16
"99547","NZ2254",4160.6,4.1606,4.16
"99548","NZ2255",4162.25,4.16225,4.16
"99549","NZ2256",4156.33333333333,4.15633333333333,4.16
"99550","NZ2257",4148.66666666667,4.14866666666667,4.15
"99551","NZ2258",4143.16666666667,4.14316666666667,4.14
"99552","NZ2259",4153.25,4.15325,4.15
"99553","NZ2260",4156.66666666667,4.15666666666667,4.16
"99554","NZ2261",4164,4.164,4.16
"99555","NZ2262",4163,4.163,4.16
"99556","NZ2263",4143.75,4.14375,4.14
"99557","NZ2264",4134.5,4.1345,4.13
"99558","NZ2265",4130.75,4.13075,4.13
"99559","NZ2266",4124,4.124,4.12
"99560","NZ2267",4115.5,4.1155,4.12
"99561","NZ2268",4112.33333333333,4.11233333333333,4.11
"99562","NZ2269",4111.75,4.11175,4.11
"99563","NZ2270",4104.66666666667,4.10466666666667,4.1
"99564","NZ2271",4069.6,4.0696,4.07
"99565","NZ2272",4058.5,4.0585,4.06
"99566","NZ2273",4051.66666666667,4.05166666666667,4.05
"99567","NZ2274",4043.25,4.04325,4.04
"99568","NZ2275",4008.66666666667,4.00866666666667,4.01
"99569","NZ2276",3993,3.993,3.99
"99570","NZ2277",3985.5,3.9855,3.99
"99571","NZ2278",3969.4,3.9694,3.97
"99572","NZ2279",3952.2,3.9522,3.95
"99573","NZ2280",3946.25,3.94625,3.95
"99574","NZ2281",3914.75,3.91475,3.91
"99575","NZ2282",3900.8,3.9008,3.9
"99576","NZ2283",3887.57142857143,3.88757142857143,3.89
"99577","NZ2284",3861.66666666667,3.86166666666667,3.86
"99578","NZ2285",3828,3.828,3.83
"99579","NZ2286",3810.66666666667,3.81066666666667,3.81
"99580","NZ2287",3800.5,3.8005,3.8
"99581","NZ2288",3785,3.785,3.79
"99582","NZ2289",3768.83333333333,3.76883333333333,3.77
"99583","NZ2290",3752.33333333333,3.75233333333333,3.75
"99584","NZ2291",3741,3.741,3.74
"99585","NZ2292",3727.66666666667,3.72766666666667,3.73
"99586","NZ2293",3714.2,3.7142,3.71
"99587","NZ2294",3701.4,3.7014,3.7
"99588","NZ2295",3691,3.691,3.69
"99589","NZ2296",3680.57142857143,3.68057142857143,3.68
"99590","NZ2297",3670.2,3.6702,3.67
"99591","NZ2298",3665.4,3.6654,3.67
"99592","NZ2299",3654.75,3.65475,3.65
"99593","NZ2300",4265.33333333333,4.26533333333333,4.27
"99594","NZ2301",4257.25,4.25725,4.26
"99595","NZ2302",4251.75,4.25175,4.25
"99596","NZ2303",4255.75,4.25575,4.26
"99597","NZ2304",4256.4,4.2564,4.26
"99598","NZ2305",4252,4.252,4.25
"99599","NZ2306",4252,4.252,4.25
"99600","NZ2307",4259.25,4.25925,4.26
"99601","NZ2308",4260.6,4.2606,4.26
"99602","NZ2309",4257.33333333333,4.25733333333333,4.26
"99603","NZ2310",4256,4.256,4.26
"99604","NZ2311",4253.25,4.25325,4.25
"99605","NZ2312",4253,4.253,4.25
"99606","NZ2313",4256.8,4.2568,4.26
"99607","NZ2314",4253.25,4.25325,4.25
"99608","NZ2315",4243.6,4.2436,4.24
"99609","NZ2316",4240.66666666667,4.24066666666667,4.24
"99610","NZ2317",4234.33333333333,4.23433333333333,4.23
"99611","NZ2318",4233.5,4.2335,4.23
"99612","NZ2319",4227.33333333333,4.22733333333333,4.23
"99613","NZ2320",4213.375,4.213375,4.21
"99614","NZ2321",4206.25,4.20625,4.21
"99615","NZ2322",4192.25,4.19225,4.19
"99616","NZ2323",4197,4.197,4.2
"99617","NZ2324",4201.8,4.2018,4.2
"99618","NZ2325",4189.4,4.1894,4.19
"99619","NZ2326",4184,4.184,4.18
"99620","NZ2327",4186,4.186,4.19
"99621","NZ2328",4175.4,4.1754,4.18
"99622","NZ2329",4178.4,4.1784,4.18
"99623","NZ2330",4184,4.184,4.18
"99624","NZ2331",4178.16666666667,4.17816666666667,4.18
"99625","NZ2332",4175.66666666667,4.17566666666667,4.18
"99626","NZ2333",4179.33333333333,4.17933333333333,4.18
"99627","NZ2334",4187.75,4.18775,4.19
"99628","NZ2335",4187,4.187,4.19
"99629","NZ2336",4180.2,4.1802,4.18
"99630","NZ2337",4175.8,4.1758,4.18
"99631","NZ2338",4161.83333333333,4.16183333333333,4.16
"99632","NZ2339",4154.66666666667,4.15466666666667,4.15
"99633","NZ2340",4149,4.149,4.15
"99634","NZ2341",4154.5,4.1545,4.15
"99635","NZ2342",4157.6,4.1576,4.16
"99636","NZ2343",4147,4.147,4.15
"99637","NZ2344",4154.66666666667,4.15466666666667,4.15
"99638","NZ2345",4155.11111111111,4.15511111111111,4.16
"99639","NZ2346",4142.6,4.1426,4.14
"99640","NZ2347",4143.4,4.1434,4.14
"99641","NZ2348",4143.2,4.1432,4.14
"99642","NZ2349",4149.5,4.1495,4.15
"99643","NZ2350",4156,4.156,4.16
"99644","NZ2351",4156,4.156,4.16
"99645","NZ2352",4158.16666666667,4.15816666666667,4.16
"99646","NZ2353",4158.2,4.1582,4.16
"99647","NZ2354",4167.33333333333,4.16733333333333,4.17
"99648","NZ2355",4170,4.17,4.17
"99649","NZ2356",4170.4,4.1704,4.17
"99650","NZ2357",4165.2,4.1652,4.17
"99651","NZ2358",4157.5,4.1575,4.16
"99652","NZ2359",4165.66666666667,4.16566666666667,4.17
"99653","NZ2360",4170.5,4.1705,4.17
"99654","NZ2361",4173.8,4.1738,4.17
"99655","NZ2362",4166.16666666667,4.16616666666667,4.17
"99656","NZ2363",4154.33333333333,4.15433333333333,4.15
"99657","NZ2364",4143.33333333333,4.14333333333333,4.14
"99658","NZ2365",4137.4,4.1374,4.14
"99659","NZ2366",4131.2,4.1312,4.13
"99660","NZ2367",4120.5,4.1205,4.12
"99661","NZ2368",4111.8,4.1118,4.11
"99662","NZ2369",4108.2,4.1082,4.11
"99663","NZ2370",4106.5,4.1065,4.11
"99664","NZ2371",4076,4.076,4.08
"99665","NZ2372",4050.66666666667,4.05066666666667,4.05
"99666","NZ2373",4042.25,4.04225,4.04
"99667","NZ2374",4032,4.032,4.03
"99668","NZ2375",4012,4.012,4.01
"99669","NZ2376",3977.66666666667,3.97766666666667,3.98
"99670","NZ2377",3974,3.974,3.97
"99671","NZ2378",3959.25,3.95925,3.96
"99672","NZ2379",3942.66666666667,3.94266666666667,3.94
"99673","NZ2380",3938,3.938,3.94
"99674","NZ2381",3913,3.913,3.91
"99675","NZ2382",3888.66666666667,3.88866666666667,3.89
"99676","NZ2383",3869.83333333333,3.86983333333333,3.87
"99677","NZ2384",3849.25,3.84925,3.85
"99678","NZ2385",3817.4,3.8174,3.82
"99679","NZ2386",3804.66666666667,3.80466666666667,3.8
"99680","NZ2387",3785.83333333333,3.78583333333333,3.79
"99681","NZ2388",3760.5,3.7605,3.76
"99682","NZ2389",3746.5,3.7465,3.75
"99683","NZ2390",3731.33333333333,3.73133333333333,3.73
"99684","NZ2391",3710.4,3.7104,3.71
"99685","NZ2392",3705.6,3.7056,3.71
"99686","NZ2393",3689.4,3.6894,3.69
"99687","NZ2394",3682.5,3.6825,3.68
"99688","NZ2395",3667,3.667,3.67
"99689","NZ2396",3650.85714285714,3.65085714285714,3.65
"99690","NZ2397",3647.83333333333,3.64783333333333,3.65
"99691","NZ2398",3636.16666666667,3.63616666666667,3.64
"99692","NZ2399",3632.5,3.6325,3.63
"99693","NZ2400",4269.33333333333,4.26933333333333,4.27
"99694","NZ2401",4266.4,4.2664,4.27
"99695","NZ2402",4271.75,4.27175,4.27
"99696","NZ2403",4269.8,4.2698,4.27
"99697","NZ2404",4262.2,4.2622,4.26
"99698","NZ2405",4259.66666666667,4.25966666666667,4.26
"99699","NZ2406",4260.6,4.2606,4.26
"99700","NZ2407",4262.33333333333,4.26233333333333,4.26
"99701","NZ2408",4265,4.265,4.26
"99702","NZ2409",4263.6,4.2636,4.26
"99703","NZ2410",4263.66666666667,4.26366666666667,4.26
"99704","NZ2411",4261.5,4.2615,4.26
"99705","NZ2412",4257.16666666667,4.25716666666667,4.26
"99706","NZ2413",4260,4.26,4.26
"99707","NZ2414",4257.33333333333,4.25733333333333,4.26
"99708","NZ2415",4255,4.255,4.26
"99709","NZ2416",4253.33333333333,4.25333333333333,4.25
"99710","NZ2417",4238.75,4.23875,4.24
"99711","NZ2418",4232.66666666667,4.23266666666667,4.23
"99712","NZ2419",4229.6,4.2296,4.23
"99713","NZ2420",4222.88888888889,4.22288888888889,4.22
"99714","NZ2421",4211.33333333333,4.21133333333333,4.21
"99715","NZ2422",4204.25,4.20425,4.2
"99716","NZ2423",4210,4.21,4.21
"99717","NZ2424",4208.5,4.2085,4.21
"99718","NZ2425",4201.83333333333,4.20183333333333,4.2
"99719","NZ2426",4191.2,4.1912,4.19
"99720","NZ2427",4188.4,4.1884,4.19
"99721","NZ2428",4179.16666666667,4.17916666666667,4.18
"99722","NZ2429",4181,4.181,4.18
"99723","NZ2430",4178.33333333333,4.17833333333333,4.18
"99724","NZ2431",4168,4.168,4.17
"99725","NZ2432",4170,4.17,4.17
"99726","NZ2433",4177.2,4.1772,4.18
"99727","NZ2434",4180.4,4.1804,4.18
"99728","NZ2435",4182,4.182,4.18
"99729","NZ2436",4187.6,4.1876,4.19
"99730","NZ2437",4180.2,4.1802,4.18
"99731","NZ2438",4169.66666666667,4.16966666666667,4.17
"99732","NZ2439",4166.83333333333,4.16683333333333,4.17
"99733","NZ2440",4170.5,4.1705,4.17
"99734","NZ2441",4165.4,4.1654,4.17
"99735","NZ2442",4161.5,4.1615,4.16
"99736","NZ2443",4164.6,4.1646,4.16
"99737","NZ2444",4167.4,4.1674,4.17
"99738","NZ2445",4147.57142857143,4.14757142857143,4.15
"99739","NZ2446",4142.8,4.1428,4.14
"99740","NZ2447",4150.8,4.1508,4.15
"99741","NZ2448",4160.6,4.1606,4.16
"99742","NZ2449",4167.2,4.1672,4.17
"99743","NZ2450",4169.33333333333,4.16933333333333,4.17
"99744","NZ2451",4168.4,4.1684,4.17
"99745","NZ2452",4165.4,4.1654,4.17
"99746","NZ2453",4169.16666666667,4.16916666666667,4.17
"99747","NZ2454",4176.33333333333,4.17633333333333,4.18
"99748","NZ2455",4176.2,4.1762,4.18
"99749","NZ2456",4177,4.177,4.18
"99750","NZ2457",4176,4.176,4.18
"99751","NZ2458",4180.2,4.1802,4.18
"99752","NZ2459",4173.75,4.17375,4.17
"99753","NZ2460",4169.5,4.1695,4.17
"99754","NZ2461",4168,4.168,4.17
"99755","NZ2462",4166.33333333333,4.16633333333333,4.17
"99756","NZ2463",4164.8,4.1648,4.16
"99757","NZ2464",4150.8,4.1508,4.15
"99758","NZ2465",4139.4,4.1394,4.14
"99759","NZ2466",4131.2,4.1312,4.13
"99760","NZ2467",4121.6,4.1216,4.12
"99761","NZ2468",4114.16666666667,4.11416666666667,4.11
"99762","NZ2469",4104.2,4.1042,4.1
"99763","NZ2470",4085.6,4.0856,4.09
"99764","NZ2471",4072.11111111111,4.07211111111111,4.07
"99765","NZ2472",4048.4,4.0484,4.05
"99766","NZ2473",4032.6,4.0326,4.03
"99767","NZ2474",4024.8,4.0248,4.02
"99768","NZ2475",4001.75,4.00175,4
"99769","NZ2476",3981.2,3.9812,3.98
"99770","NZ2477",3971.5,3.9715,3.97
"99771","NZ2478",3954,3.954,3.95
"99772","NZ2479",3934.2,3.9342,3.93
"99773","NZ2480",3922,3.922,3.92
"99774","NZ2481",3906.16666666667,3.90616666666667,3.91
"99775","NZ2482",3888.4,3.8884,3.89
"99776","NZ2483",3862,3.862,3.86
"99777","NZ2484",3832,3.832,3.83
"99778","NZ2485",3811.25,3.81125,3.81
"99779","NZ2486",3796.75,3.79675,3.8
"99780","NZ2487",3777.75,3.77775,3.78
"99781","NZ2488",3752.5,3.7525,3.75
"99782","NZ2489",3729.33333333333,3.72933333333333,3.73
"99783","NZ2490",3710.33333333333,3.71033333333333,3.71
"99784","NZ2491",3698.75,3.69875,3.7
"99785","NZ2492",3690.5,3.6905,3.69
"99786","NZ2493",3674.75,3.67475,3.67
"99787","NZ2494",3664.66666666667,3.66466666666667,3.66
"99788","NZ2495",3640.8,3.6408,3.64
"99789","NZ2496",3629,3.629,3.63
"99790","NZ2497",3624.5,3.6245,3.62
"99791","NZ2498",3611.2,3.6112,3.61
"99792","NZ2499",3600.4,3.6004,3.6
"99793","NZ2500",4275,4.275,4.28
"99794","NZ2501",4267.66666666667,4.26766666666667,4.27
"99795","NZ2502",4268.75,4.26875,4.27
"99796","NZ2503",4271.75,4.27175,4.27
"99797","NZ2504",4272.5,4.2725,4.27
"99798","NZ2505",4264.5,4.2645,4.26
"99799","NZ2506",4261,4.261,4.26
"99800","NZ2507",4267.83333333333,4.26783333333333,4.27
"99801","NZ2508",4272.25,4.27225,4.27
"99802","NZ2509",4265,4.265,4.26
"99803","NZ2510",4262.75,4.26275,4.26
"99804","NZ2511",4264,4.264,4.26
"99805","NZ2512",4265.83333333333,4.26583333333333,4.27
"99806","NZ2513",4266.75,4.26675,4.27
"99807","NZ2514",4261.33333333333,4.26133333333333,4.26
"99808","NZ2515",4262.8,4.2628,4.26
"99809","NZ2516",4259.75,4.25975,4.26
"99810","NZ2517",4235.5,4.2355,4.24
"99811","NZ2518",4237,4.237,4.24
"99812","NZ2519",4243.2,4.2432,4.24
"99813","NZ2520",4229.42857142857,4.22942857142857,4.23
"99814","NZ2521",4217.5,4.2175,4.22
"99815","NZ2522",4212.8,4.2128,4.21
"99816","NZ2523",4219.4,4.2194,4.22
"99817","NZ2524",4211.5,4.2115,4.21
"99818","NZ2525",4208,4.208,4.21
"99819","NZ2526",4199.66666666667,4.19966666666667,4.2
"99820","NZ2527",4196.5,4.1965,4.2
"99821","NZ2528",4186.6,4.1866,4.19
"99822","NZ2529",4187.2,4.1872,4.19
"99823","NZ2530",4181.2,4.1812,4.18
"99824","NZ2531",4169.2,4.1692,4.17
"99825","NZ2532",4174.66666666667,4.17466666666667,4.17
"99826","NZ2533",4183.625,4.183625,4.18
"99827","NZ2534",4176.66666666667,4.17666666666667,4.18
"99828","NZ2535",4172,4.172,4.17
"99829","NZ2536",4186.75,4.18675,4.19
"99830","NZ2537",4182.33333333333,4.18233333333333,4.18
"99831","NZ2538",4177.66666666667,4.17766666666667,4.18
"99832","NZ2539",4172.8,4.1728,4.17
"99833","NZ2540",4173.33333333333,4.17333333333333,4.17
"99834","NZ2541",4174.16666666667,4.17416666666667,4.17
"99835","NZ2542",4164.75,4.16475,4.16
"99836","NZ2543",4163.66666666667,4.16366666666667,4.16
"99837","NZ2544",4160.33333333333,4.16033333333333,4.16
"99838","NZ2545",4158.22222222222,4.15822222222222,4.16
"99839","NZ2546",4156.4,4.1564,4.16
"99840","NZ2547",4158.4,4.1584,4.16
"99841","NZ2548",4168,4.168,4.17
"99842","NZ2549",4170.33333333333,4.17033333333333,4.17
"99843","NZ2550",4172.5,4.1725,4.17
"99844","NZ2551",4174,4.174,4.17
"99845","NZ2552",4172,4.172,4.17
"99846","NZ2553",4173.66666666667,4.17366666666667,4.17
"99847","NZ2554",4177.83333333333,4.17783333333333,4.18
"99848","NZ2555",4179.33333333333,4.17933333333333,4.18
"99849","NZ2556",4179.83333333333,4.17983333333333,4.18
"99850","NZ2557",4179,4.179,4.18
"99851","NZ2558",4176.42857142857,4.17642857142857,4.18
"99852","NZ2559",4170.75,4.17075,4.17
"99853","NZ2560",4169,4.169,4.17
"99854","NZ2561",4172,4.172,4.17
"99855","NZ2562",4155.66666666667,4.15566666666667,4.16
"99856","NZ2563",4162.8,4.1628,4.16
"99857","NZ2564",4159,4.159,4.16
"99858","NZ2565",4140.83333333333,4.14083333333333,4.14
"99859","NZ2566",4129.83333333333,4.12983333333333,4.13
"99860","NZ2567",4124.2,4.1242,4.12
"99861","NZ2568",4118.75,4.11875,4.12
"99862","NZ2569",4101.66666666667,4.10166666666667,4.1
"99863","NZ2570",4087,4.087,4.09
"99864","NZ2571",4062.33333333333,4.06233333333333,4.06
"99865","NZ2572",4039.66666666667,4.03966666666667,4.04
"99866","NZ2573",4029.4,4.0294,4.03
"99867","NZ2574",4011.2,4.0112,4.01
"99868","NZ2575",3992.33333333333,3.99233333333333,3.99
"99869","NZ2576",3975.5,3.9755,3.98
"99870","NZ2577",3960.5,3.9605,3.96
"99871","NZ2578",3938.16666666667,3.93816666666667,3.94
"99872","NZ2579",3917.83333333333,3.91783333333333,3.92
"99873","NZ2580",3902.33333333333,3.90233333333333,3.9
"99874","NZ2581",3884.83333333333,3.88483333333333,3.88
"99875","NZ2582",3870.33333333333,3.87033333333333,3.87
"99876","NZ2583",3853,3.853,3.85
"99877","NZ2584",3824,3.824,3.82
"99878","NZ2585",3795.6,3.7956,3.8
"99879","NZ2586",3778.83333333333,3.77883333333333,3.78
"99880","NZ2587",3759,3.759,3.76
"99881","NZ2588",3739,3.739,3.74
"99882","NZ2589",3720.16666666667,3.72016666666667,3.72
"99883","NZ2590",3704.66666666667,3.70466666666667,3.7
"99884","NZ2591",3687,3.687,3.69
"99885","NZ2592",3678.33333333333,3.67833333333333,3.68
"99886","NZ2593",3647.66666666667,3.64766666666667,3.65
"99887","NZ2594",3630.66666666667,3.63066666666667,3.63
"99888","NZ2595",3626.75,3.62675,3.63
"99889","NZ2596",3617.25,3.61725,3.62
"99890","NZ2597",3607,3.607,3.61
"99891","NZ2598",3592.25,3.59225,3.59
"99892","NZ2599",3578.5,3.5785,3.58
"99893","NZ2600",4273.4,4.2734,4.27
"99894","NZ2601",4270.75,4.27075,4.27
"99895","NZ2602",4266.5,4.2665,4.27
"99896","NZ2603",4264.5,4.2645,4.26
"99897","NZ2604",4264.5,4.2645,4.26
"99898","NZ2605",4265.33333333333,4.26533333333333,4.27
"99899","NZ2606",4266.6,4.2666,4.27
"99900","NZ2607",4269.875,4.269875,4.27
"99901","NZ2608",4274,4.274,4.27
"99902","NZ2609",4267.66666666667,4.26766666666667,4.27
"99903","NZ2610",4263,4.263,4.26
"99904","NZ2611",4268.25,4.26825,4.27
"99905","NZ2612",4276.66666666667,4.27666666666667,4.28
"99906","NZ2613",4271.75,4.27175,4.27
"99907","NZ2614",4259.66666666667,4.25966666666667,4.26
"99908","NZ2615",4259.75,4.25975,4.26
"99909","NZ2616",4258.33333333333,4.25833333333333,4.26
"99910","NZ2617",4237,4.237,4.24
"99911","NZ2618",4238.5,4.2385,4.24
"99912","NZ2619",4249,4.249,4.25
"99913","NZ2620",4239,4.239,4.24
"99914","NZ2621",4223.75,4.22375,4.22
"99915","NZ2622",4221.5,4.2215,4.22
"99916","NZ2623",4225.5,4.2255,4.23
"99917","NZ2624",4215.25,4.21525,4.22
"99918","NZ2625",4207.16666666667,4.20716666666667,4.21
"99919","NZ2626",4203.2,4.2032,4.2
"99920","NZ2627",4199,4.199,4.2
"99921","NZ2628",4202.2,4.2022,4.2
"99922","NZ2629",4198.6,4.1986,4.2
"99923","NZ2630",4182.4,4.1824,4.18
"99924","NZ2631",4173.16666666667,4.17316666666667,4.17
"99925","NZ2632",4174.25,4.17425,4.17
"99926","NZ2633",4185.28571428571,4.18528571428571,4.19
"99927","NZ2634",4180.33333333333,4.18033333333333,4.18
"99928","NZ2635",4180,4.18,4.18
"99929","NZ2636",4181.2,4.1812,4.18
"99930","NZ2637",4180.5,4.1805,4.18
"99931","NZ2638",4184.2,4.1842,4.18
"99932","NZ2639",4180,4.18,4.18
"99933","NZ2640",4170.66666666667,4.17066666666667,4.17
"99934","NZ2641",4168.16666666667,4.16816666666667,4.17
"99935","NZ2642",4171,4.171,4.17
"99936","NZ2643",4166,4.166,4.17
"99937","NZ2644",4158.8,4.1588,4.16
"99938","NZ2645",4165.66666666667,4.16566666666667,4.17
"99939","NZ2646",4169.85714285714,4.16985714285714,4.17
"99940","NZ2647",4168,4.168,4.17
"99941","NZ2648",4174.5,4.1745,4.17
"99942","NZ2649",4177.83333333333,4.17783333333333,4.18
"99943","NZ2650",4178.8,4.1788,4.18
"99944","NZ2651",4179.5,4.1795,4.18
"99945","NZ2652",4176,4.176,4.18
"99946","NZ2653",4178.33333333333,4.17833333333333,4.18
"99947","NZ2654",4178.83333333333,4.17883333333333,4.18
"99948","NZ2655",4179.16666666667,4.17916666666667,4.18
"99949","NZ2656",4180.33333333333,4.18033333333333,4.18
"99950","NZ2657",4171.16666666667,4.17116666666667,4.17
"99951","NZ2658",4159,4.159,4.16
"99952","NZ2659",4144.4,4.1444,4.14
"99953","NZ2660",4151.6,4.1516,4.15
"99954","NZ2661",4153.4,4.1534,4.15
"99955","NZ2662",4158.2,4.1582,4.16
"99956","NZ2663",4155.4,4.1554,4.16
"99957","NZ2664",4152,4.152,4.15
"99958","NZ2665",4143.2,4.1432,4.14
"99959","NZ2666",4127.66666666667,4.12766666666667,4.13
"99960","NZ2667",4119.2,4.1192,4.12
"99961","NZ2668",4114.75,4.11475,4.11
"99962","NZ2669",4102.33333333333,4.10233333333333,4.1
"99963","NZ2670",4080.8,4.0808,4.08
"99964","NZ2671",4054.66666666667,4.05466666666667,4.05
"99965","NZ2672",4038.33333333333,4.03833333333333,4.04
"99966","NZ2673",4027.5,4.0275,4.03
"99967","NZ2674",4001.66666666667,4.00166666666667,4
"99968","NZ2675",3982.83333333333,3.98283333333333,3.98
"99969","NZ2676",3965.5,3.9655,3.97
"99970","NZ2677",3943.5,3.9435,3.94
"99971","NZ2678",3921.5,3.9215,3.92
"99972","NZ2679",3910.5,3.9105,3.91
"99973","NZ2680",3887.75,3.88775,3.89
"99974","NZ2681",3871.16666666667,3.87116666666667,3.87
"99975","NZ2682",3850.33333333333,3.85033333333333,3.85
"99976","NZ2683",3831.16666666667,3.83116666666667,3.83
"99977","NZ2684",3805.71428571429,3.80571428571429,3.81
"99978","NZ2685",3780.16666666667,3.78016666666667,3.78
"99979","NZ2686",3759.5,3.7595,3.76
"99980","NZ2687",3737.5,3.7375,3.74
"99981","NZ2688",3713.16666666667,3.71316666666667,3.71
"99982","NZ2689",3694.6,3.6946,3.69
"99983","NZ2690",3677.5,3.6775,3.68
"99984","NZ2691",3658.8,3.6588,3.66
"99985","NZ2692",3656.83333333333,3.65683333333333,3.66
"99986","NZ2693",3644,3.644,3.64
"99987","NZ2694",3622.33333333333,3.62233333333333,3.62
"99988","NZ2695",3616.5,3.6165,3.62
"99989","NZ2696",3608.16666666667,3.60816666666667,3.61
"99990","NZ2697",3589.88888888889,3.58988888888889,3.59
"99991","NZ2698",3574.16666666667,3.57416666666667,3.57
"99992","NZ2699",3567.5,3.5675,3.57
"99993","NZ2700",4279.5,4.2795,4.28
"99994","NZ2701",4276,4.276,4.28
"99995","NZ2702",4275,4.275,4.28
"99996","NZ2703",4270.5,4.2705,4.27
"99997","NZ2704",4265.83333333333,4.26583333333333,4.27
"99998","NZ2705",4271.75,4.27175,4.27
"99999","NZ2706",4274.66666666667,4.27466666666667,4.27
"100000","NZ2707",4271,4.271,4.27
"100001","NZ2708",4271.5,4.2715,4.27
"100002","NZ2709",4272.33333333333,4.27233333333333,4.27
"100003","NZ2710",4272,4.272,4.27
"100004","NZ2711",4275.8,4.2758,4.28
"100005","NZ2712",4272.6,4.2726,4.27
"100006","NZ2713",4264.8,4.2648,4.26
"100007","NZ2714",4259.66666666667,4.25966666666667,4.26
"100008","NZ2715",4258,4.258,4.26
"100009","NZ2716",4256.8,4.2568,4.26
"100010","NZ2717",4247.8,4.2478,4.25
"100011","NZ2718",4239.25,4.23925,4.24
"100012","NZ2719",4239.25,4.23925,4.24
"100013","NZ2720",4233.625,4.233625,4.23
"100014","NZ2721",4226.4,4.2264,4.23
"100015","NZ2722",4224,4.224,4.22
"100016","NZ2723",4219.25,4.21925,4.22
"100017","NZ2724",4209.8,4.2098,4.21
"100018","NZ2725",4206,4.206,4.21
"100019","NZ2726",4206,4.206,4.21
"100020","NZ2727",4201,4.201,4.2
"100021","NZ2728",4203.5,4.2035,4.2
"100022","NZ2729",4203,4.203,4.2
"100023","NZ2730",4185.33333333333,4.18533333333333,4.19
"100024","NZ2731",4172.5,4.1725,4.17
"100025","NZ2732",4166,4.166,4.17
"100026","NZ2733",4176.33333333333,4.17633333333333,4.18
"100027","NZ2734",4169,4.169,4.17
"100028","NZ2735",4176.25,4.17625,4.18
"100029","NZ2736",4175.6,4.1756,4.18
"100030","NZ2737",4174.66666666667,4.17466666666667,4.17
"100031","NZ2738",4181.6,4.1816,4.18
"100032","NZ2739",4181.8,4.1818,4.18
"100033","NZ2740",4171.66666666667,4.17166666666667,4.17
"100034","NZ2741",4168.83333333333,4.16883333333333,4.17
"100035","NZ2742",4174.66666666667,4.17466666666667,4.17
"100036","NZ2743",4176.5,4.1765,4.18
"100037","NZ2744",4170,4.17,4.17
"100038","NZ2745",4166.25,4.16625,4.17
"100039","NZ2746",4170.83333333333,4.17083333333333,4.17
"100040","NZ2747",4172.6,4.1726,4.17
